Date,Time,Water intake
2024.12.02 01.32,01.32,15.62
2024.12.02 01.33,01.33,14.75
2024.12.02 01.34,01.34,14.38
2024.12.02 01.35,01.35,14.69
2024.12.02 01.36,01.36,14.94
2024.12.02 01.37,01.37,14.73
2024.12.02 01.38,01.38,14.89
2024.12.02 01.39,01.39,14.48
2024.12.02 01.40,01.40,14.01
2024.12.02 01.41,01.41,14.09
2024.12.02 01.42,01.42,15.12
2024.12.02 01.43,01.43,14.97
2024.12.02 01.44,01.44,15.16
2024.12.02 01.45,01.45,14.79
2024.12.02 01.46,01.46,14.78
2024.12.02 01.47,01.47,14.31
2024.12.02 01.48,01.48,13.68
2024.12.02 01.49,01.49,12.96
2024.12.02 01.50,01.50,13.99
2024.12.02 01.51,01.51,13.7
2024.12.02 01.52,01.52,14.01
2024.12.02 01.53,01.53,14.01
2024.12.02 01.54,01.54,13.39
2024.12.02 01.55,01.55,13.14
2024.12.02 01.56,01.56,14.32
2024.12.02 01.57,01.57,14.03
2024.12.02 01.58,01.58,14.21
2024.12.02 01.59,01.59,13.91
2024.12.02 02.00,02.00,13.57
2024.12.02 02.01,02.01,14.41
2024.12.02 02.02,02.02,14.93
2024.12.02 02.04,02.04,13.75
2024.12.02 02.05,02.05,13.61
2024.12.02 02.06,02.06,13.19
2024.12.02 02.07,02.07,13.24
2024.12.02 02.08,02.08,14.9
2024.12.02 02.09,02.09,15.78
2024.12.02 02.10,02.10,14.4
2024.12.02 02.11,02.11,15.0
2024.12.02 02.12,02.12,14.63
2024.12.02 02.13,02.13,15.23
2024.12.02 02.14,02.14,15.41
2024.12.02 02.15,02.15,15.49
2024.12.02 02.16,02.16,15.92
2024.12.02 02.17,02.17,17.02
2024.12.02 02.18,02.18,16.49
2024.12.02 02.19,02.19,16.45
2024.12.02 02.20,02.20,17.31
2024.12.02 02.21,02.21,16.73
2024.12.02 02.22,02.22,15.93
2024.12.02 02.23,02.23,14.73
2024.12.02 02.24,02.24,14.23
2024.12.02 02.25,02.25,13.96
2024.12.02 02.26,02.26,14.37
2024.12.02 02.27,02.27,13.54
2024.12.02 02.28,02.28,15.08
2024.12.02 02.29,02.29,15.08
2024.12.02 02.30,02.30,15.56
2024.12.02 02.31,02.31,14.57
2024.12.02 02.32,02.32,13.78
2024.12.02 02.33,02.33,13.11
2024.12.02 02.34,02.34,13.24
2024.12.02 02.35,02.35,13.45
2024.12.02 02.36,02.36,15.5
2024.12.02 02.37,02.37,15.48
2024.12.02 02.38,02.38,15.75
2024.12.02 02.39,02.39,15.83
2024.12.02 02.40,02.40,15.54
2024.12.02 02.41,02.41,15.23
2024.12.02 02.42,02.42,15.18
2024.12.02 02.43,02.43,13.51
2024.12.02 02.44,02.44,13.77
2024.12.02 02.45,02.45,13.81
2024.12.02 02.46,02.46,12.87
2024.12.02 02.47,02.47,13.63
2024.12.02 02.48,02.48,14.3
2024.12.02 02.49,02.49,13.82
2024.12.02 02.50,02.50,13.69
2024.12.02 02.51,02.51,14.0
2024.12.02 02.52,02.52,13.5
2024.12.02 02.53,02.53,14.18
2024.12.02 02.54,02.54,13.36
2024.12.02 02.55,02.55,14.03
2024.12.02 02.56,02.56,14.17
2024.12.02 02.57,02.57,14.11
2024.12.02 02.58,02.58,14.02
2024.12.02 02.59,02.59,14.03
2024.12.02 03.00,03.00,13.85
2024.12.02 03.01,03.01,13.57
2024.12.02 03.02,03.02,13.12
2024.12.02 03.04,03.04,12.64
2024.12.02 03.05,03.05,12.75
2024.12.02 03.06,03.06,12.59
2024.12.02 03.07,03.07,12.55
2024.12.02 03.08,03.08,12.3
2024.12.02 03.09,03.09,11.0
2024.12.02 03.10,03.10,10.73
2024.12.02 03.11,03.11,10.66
2024.12.02 03.12,03.12,10.63
2024.12.02 03.13,03.13,10.08
2024.12.02 03.14,03.14,9.91
2024.12.02 03.15,03.15,10.45
2024.12.02 03.16,03.16,10.8
2024.12.02 03.17,03.17,10.48
2024.12.02 03.18,03.18,10.59
2024.12.02 03.19,03.19,10.56
2024.12.02 03.20,03.20,9.88
2024.12.02 03.21,03.21,9.89
2024.12.02 03.22,03.22,9.36
2024.12.02 03.23,03.23,9.89
2024.12.02 03.24,03.24,10.46
2024.12.02 03.25,03.25,10.54
2024.12.02 03.26,03.26,9.89
2024.12.02 03.27,03.27,10.18
2024.12.02 03.28,03.28,10.64
2024.12.02 03.29,03.29,11.71
2024.12.02 03.31,03.31,13.6
2024.12.02 03.32,03.32,13.43
2024.12.02 03.33,03.33,12.95
2024.12.02 03.34,03.34,12.48
2024.12.02 03.35,03.35,14.34
2024.12.02 03.36,03.36,15.53
2024.12.02 03.37,03.37,15.21
2024.12.02 03.38,03.38,14.91
2024.12.02 03.39,03.39,14.18
2024.12.02 03.40,03.40,14.26
2024.12.02 03.41,03.41,13.88
2024.12.02 03.42,03.42,13.42
2024.12.02 03.43,03.43,13.28
2024.12.02 03.44,03.44,12.48
2024.12.02 03.45,03.45,12.39
2024.12.02 03.46,03.46,12.71
2024.12.02 03.47,03.47,12.5
2024.12.02 03.48,03.48,13.11
2024.12.02 03.49,03.49,13.26
2024.12.02 03.50,03.50,13.12
2024.12.02 03.51,03.51,12.79
2024.12.02 03.52,03.52,12.79
2024.12.02 03.53,03.53,12.19
2024.12.02 03.54,03.54,12.79
2024.12.02 03.55,03.55,13.83
2024.12.02 03.56,03.56,13.77
2024.12.02 03.57,03.57,14.62
2024.12.02 03.58,03.58,14.59
2024.12.02 03.59,03.59,13.93
2024.12.02 04.00,04.00,14.69
2024.12.02 04.01,04.01,14.64
2024.12.02 04.02,04.02,13.55
2024.12.02 04.03,04.03,12.78
2024.12.02 04.04,04.04,12.72
2024.12.02 04.05,04.05,14.0
2024.12.02 04.06,04.06,14.11
2024.12.02 04.07,04.07,14.0
2024.12.02 04.08,04.08,13.97
2024.12.02 04.09,04.09,13.42
2024.12.02 04.10,04.10,13.9
2024.12.02 04.11,04.11,14.35
2024.12.02 04.12,04.12,13.81
2024.12.02 04.13,04.13,13.78
2024.12.02 04.14,04.14,13.63
2024.12.02 04.15,04.15,14.7
2024.12.02 04.16,04.16,16.02
2024.12.02 04.17,04.17,15.49
2024.12.02 04.18,04.18,14.39
2024.12.02 04.19,04.19,13.54
2024.12.02 04.20,04.20,12.75
2024.12.02 04.21,04.21,13.35
2024.12.02 04.22,04.22,13.14
2024.12.02 04.23,04.23,13.51
2024.12.02 04.24,04.24,14.08
2024.12.02 04.25,04.25,13.49
2024.12.02 04.26,04.26,12.7
2024.12.02 04.27,04.27,12.17
2024.12.02 04.28,04.28,13.15
2024.12.02 04.29,04.29,12.98
2024.12.02 04.30,04.30,13.62
2024.12.02 04.31,04.31,13.62
2024.12.02 04.32,04.32,13.21
2024.12.02 04.33,04.33,13.32
2024.12.02 04.34,04.34,13.67
2024.12.02 04.35,04.35,14.28
2024.12.02 04.36,04.36,13.72
2024.12.02 04.37,04.37,13.59
2024.12.02 04.38,04.38,13.23
2024.12.02 04.39,04.39,13.14
2024.12.02 04.40,04.40,14.16
2024.12.02 04.41,04.41,14.29
2024.12.02 04.42,04.42,13.83
2024.12.02 04.43,04.43,13.65
2024.12.02 04.44,04.44,14.33
2024.12.02 04.45,04.45,14.13
2024.12.02 04.46,04.46,14.14
2024.12.02 04.47,04.47,14.48
2024.12.02 04.48,04.48,14.48
2024.12.02 04.49,04.49,15.42
2024.12.02 04.50,04.50,16.3
2024.12.02 04.51,04.51,16.32
2024.12.02 04.52,04.52,16.36
2024.12.02 04.53,04.53,15.34
2024.12.02 04.54,04.54,14.33
2024.12.02 04.55,04.55,14.34
2024.12.02 04.56,04.56,15.4
2024.12.02 04.57,04.57,15.57
2024.12.02 04.58,04.58,14.64
2024.12.02 04.59,04.59,14.14
2024.12.02 05.00,05.00,13.42
2024.12.02 05.01,05.01,13.24
2024.12.02 05.02,05.02,14.78
2024.12.02 05.03,05.03,15.18
2024.12.02 05.04,05.04,14.71
2024.12.02 05.05,05.05,15.12
2024.12.02 05.06,05.06,14.86
2024.12.02 05.07,05.07,15.42
2024.12.02 05.08,05.08,15.61
2024.12.02 05.09,05.09,15.9
2024.12.02 05.10,05.10,15.34
2024.12.02 05.11,05.11,14.6
2024.12.02 05.12,05.12,14.48
2024.12.02 05.13,05.13,14.34
2024.12.02 05.14,05.14,13.57
2024.12.02 05.15,05.15,14.04
2024.12.02 05.16,05.16,14.18
2024.12.02 05.17,05.17,14.66
2024.12.02 05.18,05.18,14.88
2024.12.02 05.19,05.19,14.33
2024.12.02 05.20,05.20,13.92
2024.12.02 05.21,05.21,13.28
2024.12.02 05.22,05.22,13.82
2024.12.02 05.23,05.23,15.47
2024.12.02 05.24,05.24,14.75
2024.12.02 05.25,05.25,14.48
2024.12.02 05.26,05.26,14.04
2024.12.02 05.27,05.27,13.8
2024.12.02 05.28,05.28,13.43
2024.12.02 05.29,05.29,13.12
2024.12.02 05.30,05.30,12.95
2024.12.02 05.31,05.31,13.03
2024.12.02 05.32,05.32,12.32
2024.12.02 05.33,05.33,12.4
2024.12.02 05.34,05.34,12.44
2024.12.02 05.35,05.35,12.71
2024.12.02 05.36,05.36,13.75
2024.12.02 05.37,05.37,13.14
2024.12.02 05.38,05.38,12.94
2024.12.02 05.39,05.39,13.47
2024.12.02 05.40,05.40,13.35
2024.12.02 05.41,05.41,13.94
2024.12.02 05.42,05.42,13.97
2024.12.02 05.43,05.43,15.0
2024.12.02 05.44,05.44,15.06
2024.12.02 05.45,05.45,15.15
2024.12.02 05.46,05.46,13.81
2024.12.02 05.47,05.47,12.83
2024.12.02 05.48,05.48,12.22
2024.12.02 05.49,05.49,13.16
2024.12.02 05.50,05.50,12.79
2024.12.02 05.51,05.51,12.73
2024.12.02 05.52,05.52,14.07
2024.12.02 05.53,05.53,13.84
2024.12.02 05.54,05.54,15.15
2024.12.02 05.55,05.55,15.35
2024.12.02 05.56,05.56,13.74
2024.12.02 05.57,05.57,13.78
2024.12.02 05.58,05.58,13.66
2024.12.02 05.59,05.59,15.02
2024.12.02 06.00,06.00,14.55
2024.12.02 06.01,06.01,14.02
2024.12.02 06.02,06.02,13.11
2024.12.02 06.03,06.03,12.41
2024.12.02 06.04,06.04,13.0
2024.12.02 06.05,06.05,13.41
2024.12.02 06.06,06.06,12.5
2024.12.02 06.07,06.07,11.97
2024.12.02 06.08,06.08,13.32
2024.12.02 06.09,06.09,12.52
2024.12.02 06.10,06.10,12.75
2024.12.02 06.11,06.11,13.86
2024.12.02 06.12,06.12,14.52
2024.12.02 06.13,06.13,15.11
2024.12.02 06.14,06.14,14.9
2024.12.02 06.15,06.15,15.32
2024.12.02 06.16,06.16,15.95
2024.12.02 06.17,06.17,15.71
2024.12.02 06.18,06.18,16.62
2024.12.02 06.19,06.19,16.54
2024.12.02 06.20,06.20,15.96
2024.12.02 06.21,06.21,16.36
2024.12.02 06.22,06.22,16.36
2024.12.02 06.23,06.23,16.82
2024.12.02 06.24,06.24,17.48
2024.12.02 06.25,06.25,16.55
2024.12.02 06.26,06.26,14.83
2024.12.02 06.27,06.27,13.7
2024.12.02 06.28,06.28,13.46
2024.12.02 06.29,06.29,13.37
2024.12.02 06.30,06.30,13.45
2024.12.02 06.31,06.31,13.14
2024.12.02 06.32,06.32,13.84
2024.12.02 06.33,06.33,14.22
2024.12.02 06.34,06.34,13.92
2024.12.02 06.35,06.35,13.44
2024.12.02 06.36,06.36,13.15
2024.12.02 06.37,06.37,13.77
2024.12.02 06.38,06.38,13.29
2024.12.02 06.39,06.39,13.24
2024.12.02 06.40,06.40,13.06
2024.12.02 06.41,06.41,12.92
2024.12.02 06.42,06.42,12.95
2024.12.02 06.43,06.43,13.64
2024.12.02 06.44,06.44,13.4
2024.12.02 06.45,06.45,12.25
2024.12.02 06.46,06.46,11.67
2024.12.02 06.47,06.47,12.09
2024.12.02 06.49,06.49,14.6
2024.12.02 06.50,06.50,13.81
2024.12.02 06.51,06.51,13.94
2024.12.02 06.52,06.52,13.98
2024.12.02 06.53,06.53,14.1
2024.12.02 06.54,06.54,14.89
2024.12.02 06.55,06.55,14.33
2024.12.02 06.56,06.56,13.56
2024.12.02 06.57,06.57,13.47
2024.12.02 06.58,06.58,13.82
2024.12.02 06.59,06.59,13.16
2024.12.02 07.00,07.00,12.59
2024.12.02 07.01,07.01,13.17
2024.12.02 07.02,07.02,14.76
2024.12.02 07.03,07.03,16.09
2024.12.02 07.04,07.04,15.68
2024.12.02 07.05,07.05,15.02
2024.12.02 07.06,07.06,14.04
2024.12.02 07.07,07.07,14.37
2024.12.02 07.08,07.08,14.25
2024.12.02 07.09,07.09,14.84
2024.12.02 07.10,07.10,15.31
2024.12.02 07.11,07.11,16.19
2024.12.02 07.12,07.12,15.56
2024.12.02 07.13,07.13,15.04
2024.12.02 07.14,07.14,15.49
2024.12.02 07.15,07.15,15.05
2024.12.02 07.16,07.16,14.78
2024.12.02 07.17,07.17,13.3
2024.12.02 07.18,07.18,13.66
2024.12.02 07.19,07.19,13.84
2024.12.02 07.20,07.20,13.62
2024.12.02 07.21,07.21,13.71
2024.12.02 07.22,07.22,13.41
2024.12.02 07.23,07.23,13.59
2024.12.02 07.24,07.24,13.7
2024.12.02 07.25,07.25,13.09
2024.12.02 07.26,07.26,13.19
2024.12.02 07.27,07.27,13.36
2024.12.02 07.28,07.28,13.42
2024.12.02 07.29,07.29,13.44
2024.12.02 07.30,07.30,13.12
2024.12.02 07.31,07.31,13.26
2024.12.02 07.32,07.32,13.66
2024.12.02 07.33,07.33,13.38
2024.12.02 07.34,07.34,13.14
2024.12.02 07.35,07.35,13.3
2024.12.02 07.36,07.36,13.6
2024.12.02 07.37,07.37,14.3
2024.12.02 07.38,07.38,14.06
2024.12.02 07.39,07.39,13.19
2024.12.02 07.40,07.40,13.62
2024.12.02 07.41,07.41,13.22
2024.12.02 07.42,07.42,13.2
2024.12.02 07.43,07.43,13.07
2024.12.02 07.44,07.44,13.33
2024.12.02 07.45,07.45,14.58
2024.12.02 07.46,07.46,14.6
2024.12.02 07.47,07.47,14.06
2024.12.02 07.48,07.48,14.39
2024.12.02 07.49,07.49,14.61
2024.12.02 07.50,07.50,14.26
2024.12.02 07.51,07.51,14.28
2024.12.02 07.52,07.52,14.25
2024.12.02 07.53,07.53,14.46
2024.12.02 07.54,07.54,14.05
2024.12.02 07.55,07.55,13.9
2024.12.02 07.56,07.56,13.93
2024.12.02 07.57,07.57,14.21
2024.12.02 07.58,07.58,13.87
2024.12.02 07.59,07.59,13.4
2024.12.02 08.00,08.00,13.81
2024.12.02 08.01,08.01,14.08
2024.12.02 08.02,08.02,13.59
2024.12.02 08.03,08.03,13.87
2024.12.02 08.04,08.04,13.42
2024.12.02 08.09,08.09,12.74
2024.12.02 08.10,08.10,12.36
2024.12.02 08.11,08.11,12.35
2024.12.02 08.12,08.12,12.58
2024.12.02 08.13,08.13,12.92
2024.12.02 08.15,08.15,13.93
2024.12.02 08.22,08.22,13.12
2024.12.02 08.23,08.23,12.48
2024.12.02 08.24,08.24,12.58
2024.12.02 08.25,08.25,12.85
2024.12.02 08.26,08.26,13.82
2024.12.02 08.30,08.30,14.74
2024.12.02 08.33,08.33,14.12
2024.12.02 08.36,08.36,13.35
2024.12.02 08.37,08.37,14.05
2024.12.02 08.38,08.38,13.98
2024.12.02 08.39,08.39,15.02
2024.12.02 08.40,08.40,14.55
2024.12.02 08.41,08.41,13.8
2024.12.02 08.42,08.42,13.77
2024.12.02 08.44,08.44,14.93
2024.12.02 08.45,08.45,14.23
2024.12.02 08.46,08.46,13.5
2024.12.02 08.47,08.47,13.13
2024.12.02 08.57,08.57,13.13
2024.12.02 08.58,08.58,12.49
2024.12.02 08.59,08.59,12.96
2024.12.02 09.58,09.58,14.87
2024.12.02 10.01,10.01,14.8
2024.12.02 10.02,10.02,14.77
2024.12.02 10.03,10.03,14.99
2024.12.02 10.04,10.04,14.85
2024.12.02 10.05,10.05,14.85
2024.12.02 10.06,10.06,14.06
2024.12.02 10.07,10.07,14.36
2024.12.02 10.08,10.08,15.4
2024.12.02 10.09,10.09,15.08
2024.12.02 10.12,10.12,13.31
2024.12.02 10.13,10.13,13.57
2024.12.02 10.21,10.21,14.12
2024.12.02 10.23,10.23,13.15
2024.12.02 10.24,10.24,14.19
2024.12.02 10.27,10.27,12.95
2024.12.02 10.28,10.28,14.12
2024.12.02 10.29,10.29,14.04
2024.12.02 10.30,10.30,14.42
2024.12.02 10.31,10.31,14.25
2024.12.02 10.32,10.32,14.92
2024.12.02 10.33,10.33,14.97
2024.12.02 10.34,10.34,14.86
2024.12.02 10.35,10.35,15.27
2024.12.02 10.39,10.39,13.74
2024.12.02 10.41,10.41,13.03
2024.12.02 10.42,10.42,13.04
2024.12.02 10.43,10.43,13.98
2024.12.02 10.44,10.44,14.55
2024.12.02 10.45,10.45,15.24
2024.12.02 10.47,10.47,17.25
2024.12.02 10.48,10.48,16.8
2024.12.02 10.49,10.49,16.76
2024.12.02 10.50,10.50,16.01
2024.12.02 10.51,10.51,16.59
2024.12.02 10.52,10.52,16.17
2024.12.02 10.53,10.53,16.38
2024.12.02 10.54,10.54,16.5
2024.12.02 10.55,10.55,17.54
2024.12.02 10.56,10.56,16.98
2024.12.02 10.57,10.57,16.61
2024.12.02 10.58,10.58,16.89
2024.12.02 11.00,11.00,14.67
2024.12.02 11.42,11.42,14.4
2024.12.02 11.44,11.44,13.94
2024.12.02 11.45,11.45,13.86
2024.12.02 11.50,11.50,14.17
2024.12.02 11.51,11.51,13.75
2024.12.02 11.52,11.52,13.46
2024.12.02 11.53,11.53,13.86
2024.12.02 11.54,11.54,14.61
2024.12.02 11.55,11.55,14.66
2024.12.02 11.56,11.56,14.4
2024.12.02 11.57,11.57,14.11
2024.12.02 11.58,11.58,13.98
2024.12.02 11.59,11.59,13.72
2024.12.02 12.00,12.00,13.85
2024.12.02 12.01,12.01,14.05
2024.12.02 12.04,12.04,15.5
2024.12.02 12.05,12.05,13.97
2024.12.02 12.06,12.06,13.98
2024.12.02 12.07,12.07,14.22
2024.12.02 12.17,12.17,13.8
2024.12.02 12.18,12.18,13.77
2024.12.02 12.19,12.19,13.52
2024.12.02 12.20,12.20,14.17
2024.12.02 12.21,12.21,14.33
2024.12.02 12.22,12.22,14.4
2024.12.02 12.23,12.23,14.51
2024.12.02 12.24,12.24,14.33
2024.12.02 12.25,12.25,14.26
2024.12.02 12.26,12.26,13.53
2024.12.02 12.27,12.27,13.25
2024.12.02 12.28,12.28,12.73
2024.12.02 12.29,12.29,13.29
2024.12.02 12.30,12.30,13.58
2024.12.02 12.31,12.31,14.3
2024.12.02 12.32,12.32,13.21
2024.12.02 12.33,12.33,13.58
2024.12.02 12.34,12.34,13.82
2024.12.02 12.41,12.41,14.23
2024.12.02 12.43,12.43,14.26
2024.12.02 12.45,12.45,13.74
2024.12.02 12.46,12.46,14.17
2024.12.02 12.47,12.47,13.98
2024.12.02 12.48,12.48,13.64
2024.12.02 12.50,12.50,13.26
2024.12.02 12.53,12.53,13.97
2024.12.02 12.54,12.54,13.86
2024.12.02 12.55,12.55,13.65
2024.12.02 12.56,12.56,14.01
2024.12.02 12.58,12.58,14.54
2024.12.02 13.00,13.00,14.77
2024.12.02 13.04,13.04,14.19
2024.12.02 13.06,13.06,14.21
2024.12.02 13.07,13.07,13.73
2024.12.02 13.08,13.08,13.37
2024.12.02 13.09,13.09,12.79
2024.12.02 13.10,13.10,13.21
2024.12.02 13.11,13.11,14.47
2024.12.02 13.12,13.12,15.12
2024.12.02 13.13,13.13,14.78
2024.12.02 13.14,13.14,13.88
2024.12.02 13.15,13.15,14.7
2024.12.02 13.16,13.16,14.86
2024.12.02 13.17,13.17,13.88
2024.12.02 13.18,13.18,14.0
2024.12.02 13.19,13.19,14.08
2024.12.02 13.20,13.20,14.1
2024.12.02 13.21,13.21,14.31
2024.12.02 13.22,13.22,13.87
2024.12.02 13.27,13.27,13.89
2024.12.02 13.28,13.28,13.42
2024.12.02 13.33,13.33,13.15
2024.12.02 13.34,13.34,12.56
2024.12.02 13.35,13.35,13.22
2024.12.02 13.36,13.36,14.01
2024.12.02 13.37,13.37,14.21
2024.12.02 13.38,13.38,13.75
2024.12.02 13.39,13.39,14.07
2024.12.02 13.40,13.40,13.92
2024.12.02 13.41,13.41,13.97
2024.12.02 13.42,13.42,13.17
2024.12.02 13.43,13.43,12.53
2024.12.02 13.44,13.44,13.01
2024.12.02 13.45,13.45,13.38
2024.12.02 13.46,13.46,12.94
2024.12.02 13.47,13.47,13.3
2024.12.02 13.48,13.48,14.36
2024.12.02 13.49,13.49,13.7
2024.12.02 13.50,13.50,14.1
2024.12.02 13.51,13.51,14.16
2024.12.02 13.52,13.52,13.78
2024.12.02 13.53,13.53,14.17
2024.12.02 13.54,13.54,14.11
2024.12.02 13.56,13.56,14.1
2024.12.02 13.57,13.57,13.5
2024.12.02 13.58,13.58,13.91
2024.12.02 13.59,13.59,14.71
2024.12.02 14.01,14.01,15.2
2024.12.02 14.02,14.02,14.08
2024.12.02 14.03,14.03,13.77
2024.12.02 14.04,14.04,13.96
2024.12.02 14.05,14.05,13.25
2024.12.02 14.06,14.06,13.12
2024.12.02 14.07,14.07,13.17
2024.12.02 14.08,14.08,13.47
2024.12.02 14.09,14.09,13.41
2024.12.02 14.10,14.10,14.01
2024.12.02 14.11,14.11,13.88
2024.12.02 14.12,14.12,13.95
2024.12.02 14.13,14.13,14.54
2024.12.02 14.14,14.14,14.54
2024.12.02 14.15,14.15,14.3
2024.12.02 14.16,14.16,13.92
2024.12.02 14.17,14.17,13.87
2024.12.02 14.18,14.18,14.18
2024.12.02 14.19,14.19,14.63
2024.12.02 14.20,14.20,15.8
2024.12.02 14.21,14.21,15.1
2024.12.02 14.22,14.22,14.92
2024.12.02 14.23,14.23,14.59
2024.12.02 14.24,14.24,13.67
2024.12.02 14.25,14.25,12.87
2024.12.02 14.26,14.26,12.49
2024.12.02 14.27,14.27,12.89
2024.12.02 14.28,14.28,12.79
2024.12.02 14.29,14.29,12.64
2024.12.02 14.30,14.30,13.21
2024.12.02 14.31,14.31,13.61
2024.12.02 14.32,14.32,13.75
2024.12.02 14.33,14.33,13.33
2024.12.02 14.34,14.34,12.89
2024.12.02 14.35,14.35,12.73
2024.12.02 14.36,14.36,13.02
2024.12.02 14.37,14.37,13.92
2024.12.02 14.38,14.38,13.91
2024.12.02 14.39,14.39,13.5
2024.12.02 14.40,14.40,13.55
2024.12.02 14.41,14.41,14.55
2024.12.02 14.42,14.42,14.92
2024.12.02 14.43,14.43,14.93
2024.12.02 14.44,14.44,13.98
2024.12.02 14.45,14.45,13.24
2024.12.02 14.46,14.46,13.18
2024.12.02 14.47,14.47,13.31
2024.12.02 14.48,14.48,13.37
2024.12.02 14.49,14.49,14.46
2024.12.02 14.50,14.50,14.05
2024.12.02 14.51,14.51,15.05
2024.12.02 14.52,14.52,14.84
2024.12.02 14.53,14.53,13.79
2024.12.02 14.54,14.54,13.75
2024.12.02 14.55,14.55,13.94
2024.12.02 14.56,14.56,13.73
2024.12.02 14.57,14.57,14.75
2024.12.02 14.58,14.58,14.81
2024.12.02 14.59,14.59,14.38
2024.12.02 15.00,15.00,14.43
2024.12.02 15.01,15.01,13.98
2024.12.02 15.02,15.02,14.03
2024.12.02 15.03,15.03,14.2
2024.12.02 15.04,15.04,13.22
2024.12.02 15.05,15.05,12.71
2024.12.02 15.06,15.06,13.7
2024.12.02 15.07,15.07,13.79
2024.12.02 15.08,15.08,13.13
2024.12.02 15.09,15.09,13.57
2024.12.02 15.10,15.10,14.16
2024.12.02 15.11,15.11,14.33
2024.12.02 15.12,15.12,13.74
2024.12.02 15.13,15.13,13.17
2024.12.02 15.14,15.14,14.12
2024.12.02 15.15,15.15,13.4
2024.12.02 15.16,15.16,13.61
2024.12.02 15.17,15.17,12.7
2024.12.02 15.18,15.18,13.3
2024.12.02 15.19,15.19,14.23
2024.12.02 15.20,15.20,14.11
2024.12.02 15.21,15.21,14.11
2024.12.02 15.22,15.22,13.91
2024.12.02 15.23,15.23,13.94
2024.12.02 15.24,15.24,13.17
2024.12.02 15.25,15.25,13.68
2024.12.02 15.26,15.26,13.92
2024.12.02 15.27,15.27,13.61
2024.12.02 15.28,15.28,14.45
2024.12.02 15.29,15.29,14.97
