Date,Time,Water intake
2024.12.13 00.57,00.57,13.03
2024.12.13 00.58,00.58,13.43
2024.12.13 00.59,00.59,13.78
2024.12.13 01.00,01.00,14.16
2024.12.13 01.01,01.01,13.89
2024.12.13 01.02,01.02,13.66
2024.12.13 01.03,01.03,13.76
2024.12.13 01.04,01.04,14.14
2024.12.13 01.05,01.05,13.97
2024.12.13 01.06,01.06,13.58
2024.12.13 01.07,01.07,13.82
2024.12.13 01.08,01.08,13.73
2024.12.13 01.09,01.09,14.11
2024.12.13 01.10,01.10,14.47
2024.12.13 01.11,01.11,15.22
2024.12.13 01.12,01.12,15.49
2024.12.13 01.14,01.14,14.23
2024.12.13 01.15,01.15,13.33
2024.12.13 01.16,01.16,12.99
2024.12.13 01.17,01.17,12.7
2024.12.13 01.18,01.18,13.44
2024.12.13 01.19,01.19,13.87
2024.12.13 01.20,01.20,14.61
2024.12.13 01.21,01.21,13.38
2024.12.13 01.22,01.22,14.79
2024.12.13 01.23,01.23,16.05
2024.12.13 01.24,01.24,15.48
2024.12.13 01.25,01.25,15.02
2024.12.13 01.26,01.26,14.69
2024.12.13 01.27,01.27,14.08
2024.12.13 01.28,01.28,14.08
2024.12.13 01.29,01.29,14.51
2024.12.13 01.30,01.30,13.96
2024.12.13 01.31,01.31,13.57
2024.12.13 01.32,01.32,13.97
2024.12.13 01.33,01.33,13.71
2024.12.13 01.34,01.34,13.71
2024.12.13 01.35,01.35,13.31
2024.12.13 01.36,01.36,13.41
2024.12.13 01.37,01.37,14.05
2024.12.13 01.38,01.38,15.23
2024.12.13 01.39,01.39,16.63
2024.12.13 01.40,01.40,16.72
2024.12.13 01.41,01.41,16.83
2024.12.13 01.42,01.42,17.18
2024.12.13 01.43,01.43,17.61
2024.12.13 01.44,01.44,17.22
2024.12.13 01.45,01.45,17.13
2024.12.13 01.46,01.46,17.83
2024.12.13 01.47,01.47,17.59
2024.12.13 01.48,01.48,17.0
2024.12.13 01.49,01.49,17.02
2024.12.13 01.50,01.50,17.07
2024.12.13 01.51,01.51,17.03
2024.12.13 01.52,01.52,17.43
2024.12.13 01.53,01.53,17.28
2024.12.13 01.54,01.54,17.75
2024.12.13 01.55,01.55,18.65
2024.12.13 01.56,01.56,19.06
2024.12.13 01.57,01.57,18.01
2024.12.13 01.58,01.58,16.0
2024.12.13 01.59,01.59,14.61
2024.12.13 02.00,02.00,14.05
2024.12.13 02.01,02.01,14.17
2024.12.13 02.02,02.02,14.79
2024.12.13 02.03,02.03,14.78
2024.12.13 02.04,02.04,14.94
2024.12.13 02.05,02.05,15.34
2024.12.13 02.06,02.06,15.17
2024.12.13 02.07,02.07,14.88
2024.12.13 02.08,02.08,14.78
2024.12.13 02.09,02.09,15.14
2024.12.13 02.10,02.10,15.78
2024.12.13 02.11,02.11,16.07
2024.12.13 02.12,02.12,15.76
2024.12.13 02.14,02.14,15.22
2024.12.13 02.15,02.15,14.9
2024.12.13 02.16,02.16,14.96
2024.12.13 02.17,02.17,15.08
2024.12.13 02.18,02.18,14.93
2024.12.13 02.19,02.19,14.7
2024.12.13 02.20,02.20,13.77
2024.12.13 02.21,02.21,13.9
2024.12.13 02.22,02.22,15.35
2024.12.13 02.23,02.23,15.88
2024.12.13 02.24,02.24,15.46
2024.12.13 02.25,02.25,14.54
2024.12.13 02.26,02.26,14.55
2024.12.13 02.27,02.27,15.1
2024.12.13 02.28,02.28,15.72
2024.12.13 02.29,02.29,16.73
2024.12.13 02.30,02.30,16.25
2024.12.13 02.31,02.31,15.94
2024.12.13 02.32,02.32,15.16
2024.12.13 02.33,02.33,15.17
2024.12.13 02.34,02.34,15.59
2024.12.13 02.35,02.35,15.69
2024.12.13 02.36,02.36,15.09
2024.12.13 02.37,02.37,16.1
2024.12.13 02.38,02.38,15.57
2024.12.13 02.39,02.39,14.43
2024.12.13 02.40,02.40,14.04
2024.12.13 02.41,02.41,14.35
2024.12.13 02.42,02.42,14.04
2024.12.13 02.43,02.43,13.8
2024.12.13 02.44,02.44,14.04
2024.12.13 02.45,02.45,13.84
2024.12.13 02.46,02.46,13.55
2024.12.13 02.47,02.47,13.93
2024.12.13 02.48,02.48,14.93
2024.12.13 02.49,02.49,15.06
2024.12.13 02.50,02.50,14.97
2024.12.13 02.51,02.51,14.62
2024.12.13 02.52,02.52,14.29
2024.12.13 02.53,02.53,14.71
2024.12.13 02.54,02.54,13.98
2024.12.13 02.55,02.55,15.35
2024.12.13 02.56,02.56,16.43
2024.12.13 02.57,02.57,16.39
2024.12.13 02.58,02.58,16.78
2024.12.13 02.59,02.59,16.2
2024.12.13 03.00,03.00,15.67
2024.12.13 03.01,03.01,15.78
2024.12.13 03.02,03.02,15.92
2024.12.13 03.03,03.03,15.83
2024.12.13 03.04,03.04,15.98
2024.12.13 03.05,03.05,15.81
2024.12.13 03.06,03.06,15.12
2024.12.13 03.07,03.07,15.53
2024.12.13 03.08,03.08,15.39
2024.12.13 03.09,03.09,16.57
2024.12.13 03.10,03.10,15.48
2024.12.13 03.11,03.11,14.93
2024.12.13 03.12,03.12,15.14
2024.12.13 03.13,03.13,14.9
2024.12.13 03.15,03.15,14.46
2024.12.13 03.16,03.16,14.02
2024.12.13 03.17,03.17,14.7
2024.12.13 03.18,03.18,15.28
2024.12.13 03.19,03.19,15.62
2024.12.13 03.20,03.20,17.03
2024.12.13 03.21,03.21,16.8
2024.12.13 03.22,03.22,16.56
2024.12.13 03.23,03.23,15.89
2024.12.13 03.24,03.24,14.57
2024.12.13 03.25,03.25,13.54
2024.12.13 03.26,03.26,13.45
2024.12.13 03.27,03.27,13.88
2024.12.13 03.28,03.28,13.84
2024.12.13 03.29,03.29,14.14
2024.12.13 03.30,03.30,14.99
2024.12.13 03.31,03.31,14.38
2024.12.13 03.32,03.32,15.08
2024.12.13 03.33,03.33,15.59
2024.12.13 03.34,03.34,14.93
2024.12.13 03.35,03.35,15.21
2024.12.13 03.36,03.36,14.99
2024.12.13 03.37,03.37,14.99
2024.12.13 03.38,03.38,14.76
2024.12.13 03.39,03.39,13.82
2024.12.13 03.40,03.40,12.81
2024.12.13 03.41,03.41,13.05
2024.12.13 03.42,03.42,13.18
2024.12.13 03.44,03.44,14.48
2024.12.13 03.45,03.45,13.94
2024.12.13 03.46,03.46,14.22
2024.12.13 03.47,03.47,15.53
2024.12.13 03.48,03.48,16.25
2024.12.13 03.49,03.49,16.55
2024.12.13 03.50,03.50,15.77
2024.12.13 03.51,03.51,15.46
2024.12.13 03.52,03.52,16.46
2024.12.13 03.53,03.53,17.05
2024.12.13 03.54,03.54,16.89
2024.12.13 03.55,03.55,16.59
2024.12.13 03.56,03.56,16.56
2024.12.13 03.57,03.57,15.86
2024.12.13 03.58,03.58,14.71
2024.12.13 04.00,04.00,15.0
2024.12.13 04.01,04.01,15.72
2024.12.13 04.02,04.02,15.63
2024.12.13 04.03,04.03,14.86
2024.12.13 04.04,04.04,14.0
2024.12.13 04.05,04.05,13.96
2024.12.13 04.06,04.06,13.45
2024.12.13 04.07,04.07,14.09
2024.12.13 04.08,04.08,14.6
2024.12.13 04.09,04.09,14.8
2024.12.13 04.10,04.10,15.24
2024.12.13 04.11,04.11,15.9
2024.12.13 04.12,04.12,15.28
2024.12.13 04.13,04.13,15.11
2024.12.13 04.15,04.15,15.23
2024.12.13 04.16,04.16,15.3
2024.12.13 04.17,04.17,15.66
2024.12.13 04.18,04.18,15.43
2024.12.13 04.19,04.19,16.21
2024.12.13 04.20,04.20,15.57
2024.12.13 04.21,04.21,14.29
2024.12.13 04.22,04.22,13.7
2024.12.13 04.23,04.23,14.14
2024.12.13 04.24,04.24,14.63
2024.12.13 04.25,04.25,15.3
2024.12.13 04.26,04.26,15.39
2024.12.13 04.27,04.27,14.59
2024.12.13 04.28,04.28,14.69
2024.12.13 04.29,04.29,14.65
2024.12.13 04.30,04.30,13.99
2024.12.13 04.31,04.31,13.4
2024.12.13 04.32,04.32,14.18
2024.12.13 04.33,04.33,13.99
2024.12.13 04.34,04.34,14.13
2024.12.13 04.35,04.35,13.73
2024.12.13 04.36,04.36,13.46
2024.12.13 04.37,04.37,13.99
2024.12.13 04.38,04.38,13.81
2024.12.13 04.39,04.39,13.38
2024.12.13 04.40,04.40,13.24
2024.12.13 04.41,04.41,14.09
2024.12.13 04.42,04.42,13.7
2024.12.13 04.43,04.43,13.63
2024.12.13 04.44,04.44,14.3
2024.12.13 04.45,04.45,14.91
2024.12.13 04.46,04.46,16.93
2024.12.13 04.47,04.47,16.62
2024.12.13 04.48,04.48,15.77
2024.12.13 04.49,04.49,14.79
2024.12.13 04.50,04.50,14.36
2024.12.13 04.51,04.51,13.84
2024.12.13 04.52,04.52,14.9
2024.12.13 04.53,04.53,15.1
2024.12.13 04.54,04.54,15.11
2024.12.13 04.55,04.55,14.38
2024.12.13 04.56,04.56,13.33
2024.12.13 04.57,04.57,14.94
2024.12.13 04.58,04.58,15.17
2024.12.13 04.59,04.59,14.86
2024.12.13 05.00,05.00,14.43
2024.12.13 05.01,05.01,14.77
2024.12.13 05.02,05.02,14.87
2024.12.13 05.03,05.03,14.98
2024.12.13 05.04,05.04,15.3
2024.12.13 05.05,05.05,17.17
2024.12.13 05.06,05.06,15.77
2024.12.13 05.07,05.07,13.87
2024.12.13 05.08,05.08,13.8
2024.12.13 05.09,05.09,14.16
2024.12.13 05.10,05.10,14.27
2024.12.13 05.11,05.11,14.05
2024.12.13 05.12,05.12,13.6
2024.12.13 05.13,05.13,15.04
2024.12.13 05.14,05.14,15.76
2024.12.13 05.15,05.15,14.65
2024.12.13 05.16,05.16,13.94
2024.12.13 05.17,05.17,14.02
2024.12.13 05.18,05.18,13.11
2024.12.13 05.19,05.19,13.27
2024.12.13 05.20,05.20,13.49
2024.12.13 05.21,05.21,14.16
2024.12.13 05.22,05.22,14.3
2024.12.13 05.23,05.23,14.35
2024.12.13 05.24,05.24,13.36
2024.12.13 05.25,05.25,13.84
2024.12.13 05.26,05.26,13.27
2024.12.13 05.27,05.27,13.65
2024.12.13 05.28,05.28,13.49
2024.12.13 05.29,05.29,13.46
2024.12.13 05.30,05.30,13.91
2024.12.13 05.31,05.31,14.02
2024.12.13 05.32,05.32,14.67
2024.12.13 05.33,05.33,15.55
2024.12.13 05.34,05.34,15.79
2024.12.13 05.35,05.35,15.86
2024.12.13 05.36,05.36,15.96
2024.12.13 05.37,05.37,15.55
2024.12.13 05.38,05.38,13.92
2024.12.13 05.39,05.39,13.68
2024.12.13 05.40,05.40,14.0
2024.12.13 05.41,05.41,13.18
2024.12.13 05.42,05.42,12.32
2024.12.13 05.43,05.43,12.43
2024.12.13 05.44,05.44,12.1
2024.12.13 05.45,05.45,11.66
2024.12.13 05.46,05.46,12.16
2024.12.13 05.47,05.47,12.04
2024.12.13 05.48,05.48,12.39
2024.12.13 05.49,05.49,14.03
2024.12.13 05.50,05.50,14.19
2024.12.13 05.51,05.51,14.79
2024.12.13 05.52,05.52,16.17
2024.12.13 05.53,05.53,14.5
2024.12.13 05.54,05.54,14.64
2024.12.13 05.55,05.55,14.79
2024.12.13 05.56,05.56,14.39
2024.12.13 05.57,05.57,13.77
2024.12.13 05.58,05.58,13.65
2024.12.13 05.59,05.59,13.58
2024.12.13 06.00,06.00,14.19
2024.12.13 06.01,06.01,14.26
2024.12.13 06.02,06.02,14.39
2024.12.13 06.03,06.03,14.55
2024.12.13 06.04,06.04,13.84
2024.12.13 06.05,06.05,13.32
2024.12.13 06.06,06.06,13.2
2024.12.13 06.07,06.07,12.92
2024.12.13 06.08,06.08,13.56
2024.12.13 06.09,06.09,13.3
2024.12.13 06.10,06.10,12.76
2024.12.13 06.11,06.11,12.38
2024.12.13 06.12,06.12,14.07
2024.12.13 06.13,06.13,15.67
2024.12.13 06.15,06.15,16.92
2024.12.13 06.16,06.16,17.19
2024.12.13 06.17,06.17,17.46
2024.12.13 06.18,06.18,18.05
2024.12.13 06.19,06.19,17.86
2024.12.13 06.20,06.20,16.67
2024.12.13 06.21,06.21,15.07
2024.12.13 06.22,06.22,13.57
2024.12.13 06.23,06.23,14.32
2024.12.13 06.24,06.24,14.07
2024.12.13 06.25,06.25,14.26
2024.12.13 06.26,06.26,14.04
2024.12.13 06.27,06.27,13.74
2024.12.13 06.28,06.28,13.97
2024.12.13 06.29,06.29,13.57
2024.12.13 06.31,06.31,13.94
2024.12.13 06.32,06.32,13.48
2024.12.13 06.33,06.33,14.81
2024.12.13 06.34,06.34,14.72
2024.12.13 06.35,06.35,14.09
2024.12.13 06.36,06.36,13.73
2024.12.13 06.37,06.37,13.73
2024.12.13 06.38,06.38,13.09
2024.12.13 06.39,06.39,12.74
2024.12.13 06.40,06.40,12.65
2024.12.13 06.41,06.41,12.57
2024.12.13 06.42,06.42,11.99
2024.12.13 06.43,06.43,12.17
2024.12.13 06.44,06.44,12.96
2024.12.13 06.45,06.45,13.38
2024.12.13 06.46,06.46,12.91
2024.12.13 06.47,06.47,12.4
2024.12.13 06.48,06.48,12.83
2024.12.13 06.49,06.49,13.21
2024.12.13 06.50,06.50,13.26
2024.12.13 06.51,06.51,13.48
2024.12.13 06.52,06.52,13.3
2024.12.13 06.53,06.53,13.72
2024.12.13 06.54,06.54,14.47
2024.12.13 06.55,06.55,14.57
2024.12.13 06.56,06.56,13.96
2024.12.13 06.57,06.57,12.64
2024.12.13 06.58,06.58,13.83
2024.12.13 06.59,06.59,14.14
2024.12.13 07.00,07.00,13.61
2024.12.13 07.01,07.01,14.55
2024.12.13 07.02,07.02,15.21
2024.12.13 07.03,07.03,14.41
2024.12.13 07.04,07.04,13.78
2024.12.13 07.05,07.05,13.25
2024.12.13 07.06,07.06,12.65
2024.12.13 07.07,07.07,13.03
2024.12.13 07.08,07.08,12.95
2024.12.13 07.09,07.09,12.92
2024.12.13 07.10,07.10,12.78
2024.12.13 07.11,07.11,12.61
2024.12.13 07.12,07.12,13.75
2024.12.13 07.13,07.13,13.66
2024.12.13 07.14,07.14,13.78
2024.12.13 07.15,07.15,14.28
2024.12.13 07.16,07.16,13.87
2024.12.13 07.17,07.17,14.22
2024.12.13 07.18,07.18,14.62
2024.12.13 07.19,07.19,16.85
2024.12.13 07.20,07.20,15.93
2024.12.13 07.21,07.21,14.63
2024.12.13 07.22,07.22,14.73
2024.12.13 07.23,07.23,15.01
2024.12.13 07.24,07.24,14.92
2024.12.13 07.25,07.25,14.5
2024.12.13 07.26,07.26,14.24
2024.12.13 07.27,07.27,13.87
2024.12.13 07.28,07.28,15.24
2024.12.13 07.29,07.29,15.53
2024.12.13 07.30,07.30,15.87
2024.12.13 07.31,07.31,14.76
2024.12.13 07.32,07.32,15.38
2024.12.13 07.33,07.33,15.44
2024.12.13 07.34,07.34,14.9
2024.12.13 07.35,07.35,14.64
2024.12.13 07.36,07.36,14.36
2024.12.13 07.37,07.37,14.43
2024.12.13 07.38,07.38,14.4
2024.12.13 07.39,07.39,13.16
2024.12.13 07.40,07.40,13.02
2024.12.13 07.41,07.41,13.58
2024.12.13 07.42,07.42,14.16
2024.12.13 07.43,07.43,13.97
2024.12.13 07.44,07.44,14.28
2024.12.13 07.45,07.45,13.97
2024.12.13 07.46,07.46,14.48
2024.12.13 07.47,07.47,14.06
2024.12.13 07.48,07.48,13.76
2024.12.13 07.49,07.49,13.65
2024.12.13 07.50,07.50,13.98
2024.12.13 07.51,07.51,13.62
2024.12.13 07.52,07.52,13.64
2024.12.13 07.53,07.53,13.57
2024.12.13 07.54,07.54,13.32
2024.12.13 07.56,07.56,13.49
2024.12.13 07.57,07.57,13.74
2024.12.13 07.58,07.58,13.76
2024.12.13 07.59,07.59,12.99
2024.12.13 08.00,08.00,13.19
2024.12.13 08.01,08.01,14.47
2024.12.13 08.02,08.02,14.16
2024.12.13 08.03,08.03,13.46
2024.12.13 08.04,08.04,13.67
2024.12.13 08.05,08.05,14.39
2024.12.13 08.06,08.06,14.05
2024.12.13 08.07,08.07,13.7
2024.12.13 08.08,08.08,13.78
2024.12.13 08.09,08.09,13.97
2024.12.13 08.10,08.10,13.43
2024.12.13 08.11,08.11,13.74
2024.12.13 08.12,08.12,14.51
2024.12.13 08.13,08.13,13.8
2024.12.13 08.14,08.14,13.88
2024.12.13 08.15,08.15,13.71
2024.12.13 08.16,08.16,14.47
2024.12.13 08.17,08.17,14.22
2024.12.13 08.26,08.26,14.22
2024.12.13 08.33,08.33,14.8
2024.12.13 08.34,08.34,14.74
2024.12.13 08.35,08.35,14.58
2024.12.13 08.36,08.36,13.8
2024.12.13 08.37,08.37,13.79
2024.12.13 08.38,08.38,14.53
2024.12.13 08.39,08.39,14.32
2024.12.13 08.40,08.40,14.8
2024.12.13 08.43,08.43,12.85
2024.12.13 08.44,08.44,12.5
2024.12.13 08.45,08.45,13.11
2024.12.13 08.46,08.46,13.43
2024.12.13 08.47,08.47,13.81
2024.12.13 08.49,08.49,13.59
2024.12.13 08.50,08.50,13.22
2024.12.13 08.51,08.51,13.41
2024.12.13 08.52,08.52,13.47
2024.12.13 08.53,08.53,13.26
2024.12.13 08.55,08.55,14.07
2024.12.13 08.58,08.58,13.99
2024.12.13 08.59,08.59,14.01
2024.12.13 09.00,09.00,13.75
2024.12.13 09.01,09.01,13.74
2024.12.13 09.02,09.02,13.45
2024.12.13 09.03,09.03,12.72
2024.12.13 09.04,09.04,12.63
2024.12.13 09.05,09.05,12.48
2024.12.13 09.09,09.09,13.99
2024.12.13 09.13,09.13,13.93
2024.12.13 09.14,09.14,13.2
2024.12.13 09.15,09.15,13.72
2024.12.13 09.16,09.16,13.04
2024.12.13 09.17,09.17,13.3
2024.12.13 09.21,09.21,16.25
2024.12.13 10.21,10.21,14.18
2024.12.13 10.25,10.25,13.76
2024.12.13 10.26,10.26,14.16
2024.12.13 10.27,10.27,15.05
2024.12.13 10.28,10.28,14.47
2024.12.13 10.29,10.29,13.71
2024.12.13 10.30,10.30,12.79
2024.12.13 10.31,10.31,12.8
2024.12.13 10.32,10.32,11.68
2024.12.13 10.33,10.33,11.67
2024.12.13 10.34,10.34,11.31
2024.12.13 10.35,10.35,11.38
2024.12.13 10.36,10.36,10.94
2024.12.13 10.37,10.37,10.82
2024.12.13 10.38,10.38,11.13
2024.12.13 10.39,10.39,12.52
2024.12.13 10.40,10.40,12.87
2024.12.13 10.41,10.41,12.86
2024.12.13 10.42,10.42,12.86
2024.12.13 10.43,10.43,12.42
2024.12.13 10.44,10.44,12.59
2024.12.13 10.45,10.45,13.04
2024.12.13 10.46,10.46,13.41
2024.12.13 10.47,10.47,13.47
2024.12.13 10.48,10.48,13.49
2024.12.13 10.50,10.50,14.34
2024.12.13 10.51,10.51,14.76
2024.12.13 10.52,10.52,14.27
2024.12.13 10.53,10.53,14.43
2024.12.13 10.54,10.54,14.23
2024.12.13 10.55,10.55,13.6
2024.12.13 10.56,10.56,13.41
2024.12.13 10.57,10.57,13.42
2024.12.13 10.58,10.58,13.32
2024.12.13 10.59,10.59,13.18
2024.12.13 11.00,11.00,13.43
2024.12.13 11.01,11.01,13.27
2024.12.13 11.02,11.02,13.21
2024.12.13 11.03,11.03,12.88
2024.12.13 11.04,11.04,12.94
2024.12.13 11.05,11.05,13.2
2024.12.13 11.06,11.06,13.79
2024.12.13 11.07,11.07,13.91
2024.12.13 11.08,11.08,13.97
2024.12.13 11.20,11.20,14.02
2024.12.13 11.25,11.25,14.57
2024.12.13 11.26,11.26,14.18
2024.12.13 11.27,11.27,13.88
2024.12.13 11.28,11.28,13.97
2024.12.13 11.29,11.29,13.93
2024.12.13 11.30,11.30,13.39
2024.12.13 11.31,11.31,14.34
2024.12.13 11.32,11.32,14.23
2024.12.13 11.36,11.36,13.3
2024.12.13 11.43,11.43,13.72
2024.12.13 11.44,11.44,13.95
2024.12.13 11.49,11.49,13.6
2024.12.13 11.50,11.50,14.21
2024.12.13 11.51,11.51,14.41
2024.12.13 11.52,11.52,14.3
2024.12.13 11.53,11.53,14.51
2024.12.13 11.54,11.54,13.99
2024.12.13 12.03,12.03,13.87
2024.12.13 12.04,12.04,13.57
2024.12.13 12.06,12.06,13.52
2024.12.13 12.08,12.08,13.09
2024.12.13 12.09,12.09,12.66
2024.12.13 12.26,12.26,12.24
2024.12.13 12.32,12.32,13.16
2024.12.13 12.36,12.36,14.51
2024.12.13 12.46,12.46,13.78
2024.12.13 12.50,12.50,14.31
2024.12.13 12.53,12.53,13.66
2024.12.13 13.15,13.15,13.95
2024.12.13 13.16,13.16,14.45
2024.12.13 13.17,13.17,14.77
2024.12.13 13.18,13.18,14.28
2024.12.13 13.19,13.19,13.79
2024.12.13 13.20,13.20,13.4
2024.12.13 13.22,13.22,13.54
2024.12.13 13.23,13.23,14.11
2024.12.13 13.24,13.24,13.79
2024.12.13 13.25,13.25,13.98
2024.12.13 13.26,13.26,13.92
2024.12.13 13.27,13.27,13.41
2024.12.13 13.34,13.34,12.11
2024.12.13 13.35,13.35,12.33
2024.12.13 13.37,13.37,13.48
2024.12.13 13.39,13.39,14.59
2024.12.13 13.40,13.40,14.42
2024.12.13 13.41,13.41,14.2
2024.12.13 13.42,13.42,14.21
2024.12.13 13.49,13.49,13.41
2024.12.13 13.56,13.56,14.43
2024.12.13 13.57,13.57,15.17
2024.12.13 13.58,13.58,14.02
2024.12.13 13.59,13.59,12.84
2024.12.13 14.00,14.00,13.39
2024.12.13 14.01,14.01,13.69
2024.12.13 14.02,14.02,13.84
2024.12.13 14.03,14.03,13.59
2024.12.13 14.05,14.05,13.0
2024.12.13 14.06,14.06,13.04
2024.12.13 14.07,14.07,12.87
2024.12.13 14.08,14.08,13.02
2024.12.13 14.10,14.10,14.85
2024.12.13 14.15,14.15,14.91
2024.12.13 14.18,14.18,14.01
2024.12.13 14.19,14.19,14.48
2024.12.13 14.20,14.20,13.98
2024.12.13 14.21,14.21,13.79
2024.12.13 14.22,14.22,13.08
2024.12.13 14.23,14.23,13.3
2024.12.13 14.24,14.24,13.87
2024.12.13 14.25,14.25,13.84
2024.12.13 14.26,14.26,13.86
2024.12.13 14.27,14.27,13.95
2024.12.13 14.28,14.28,14.49
2024.12.13 14.32,14.32,13.66
2024.12.13 14.34,14.34,14.04
2024.12.13 14.35,14.35,14.22
2024.12.13 14.36,14.36,14.46
2024.12.13 14.37,14.37,15.53
2024.12.13 14.38,14.38,15.32
2024.12.13 14.39,14.39,14.29
2024.12.13 14.40,14.40,14.59
2024.12.13 14.44,14.44,13.53
2024.12.13 14.45,14.45,13.9
2024.12.13 14.49,14.49,15.07
2024.12.13 14.50,14.50,14.11
2024.12.13 14.51,14.51,13.96
2024.12.13 14.52,14.52,13.68
2024.12.13 14.53,14.53,13.56
2024.12.13 14.56,14.56,13.53
2024.12.13 14.57,14.57,13.26
2024.12.13 14.59,14.59,13.78
2024.12.13 15.01,15.01,14.47
2024.12.13 15.02,15.02,14.2
2024.12.13 15.03,15.03,13.53
2024.12.13 15.04,15.04,14.19
2024.12.13 15.08,15.08,13.63
2024.12.13 15.09,15.09,14.12
2024.12.13 15.10,15.10,13.85
2024.12.13 15.12,15.12,13.7
2024.12.13 15.13,15.13,13.88
2024.12.13 15.14,15.14,14.03
2024.12.13 15.15,15.15,13.9
2024.12.13 15.21,15.21,14.32
2024.12.13 15.29,15.29,13.31
2024.12.13 15.30,15.30,13.5
2024.12.13 15.31,15.31,13.24
2024.12.13 15.32,15.32,13.87
2024.12.13 15.33,15.33,13.25
2024.12.13 15.34,15.34,13.12
2024.12.13 15.35,15.35,12.93
2024.12.13 15.36,15.36,12.68
2024.12.13 15.37,15.37,13.17
2024.12.13 15.38,15.38,14.01
2024.12.13 15.42,15.42,14.37
2024.12.13 15.45,15.45,13.42
2024.12.13 15.46,15.46,13.12
2024.12.13 15.48,15.48,12.98
2024.12.13 15.49,15.49,12.39
2024.12.13 15.50,15.50,12.4
2024.12.13 15.51,15.51,12.63
2024.12.13 15.52,15.52,13.55
2024.12.13 15.53,15.53,13.9
2024.12.13 15.54,15.54,13.33
2024.12.13 15.55,15.55,13.55
2024.12.13 15.56,15.56,13.3
2024.12.13 15.57,15.57,13.76
2024.12.13 15.58,15.58,13.07
2024.12.13 15.59,15.59,13.35
2024.12.13 16.00,16.00,13.85
2024.12.13 16.03,16.03,13.09
2024.12.13 16.04,16.04,13.35
2024.12.13 16.05,16.05,13.72
2024.12.13 16.06,16.06,13.5
2024.12.13 16.07,16.07,13.28
2024.12.13 16.08,16.08,13.71
2024.12.13 16.10,16.10,13.62
2024.12.13 16.12,16.12,13.94
2024.12.13 16.13,16.13,13.26
2024.12.13 16.14,16.14,14.11
2024.12.13 16.15,16.15,13.63
2024.12.13 16.16,16.16,12.46
2024.12.13 16.17,16.17,13.12
2024.12.13 16.19,16.19,13.76
2024.12.13 16.20,16.20,14.51
2024.12.13 16.21,16.21,14.62
2024.12.13 16.22,16.22,13.2
2024.12.13 16.23,16.23,13.36
2024.12.13 16.24,16.24,13.6
2024.12.13 16.25,16.25,13.34
2024.12.13 16.26,16.26,13.88
2024.12.13 16.27,16.27,13.52
2024.12.13 16.31,16.31,13.94
2024.12.13 16.32,16.32,13.77
2024.12.13 16.33,16.33,14.55
2024.12.13 16.34,16.34,14.27
2024.12.13 16.35,16.35,13.57
2024.12.13 16.36,16.36,13.8
2024.12.13 16.37,16.37,13.64
2024.12.13 16.38,16.38,12.96
2024.12.13 16.39,16.39,13.13
2024.12.13 16.42,16.42,13.97
2024.12.13 16.45,16.45,14.29
2024.12.13 16.46,16.46,14.21
2024.12.13 16.47,16.47,13.9
2024.12.13 16.52,16.52,13.89
2024.12.13 16.53,16.53,14.12
